#input_id	id	type	rank	bet	clust	conn	go_name	go_id
RAG1	ENSG00000166349	list	0.0	0.0	0.0	0	protein binding|ubiquitin-protein transferase activity|pre-B cell allelic exclusion|nucleic acid phosphodiester bond hydrolysis|negative regulation of T cell apoptotic process|ligase activity|ion binding|death|hydrolase activity, acting on ester bonds|thymus development|nucleus|metal ion binding|protein homodimerization activity|cell differentiation|cellular nitrogen compound metabolic process|histone binding|molecular_function|immune response|organelle|B cell differentiation|regulation of T cell differentiation|negative regulation of cysteine-type endopeptidase activity involved in apoptotic process|T cell homeostasis|T cell differentiation in thymus|V(D)J recombination|acid-amino acid ligase activity|negative regulation of thymocyte apoptotic process|DNA recombination|cellular_component|DNA metabolic process|DNA binding|protein autoubiquitination|adaptive immune response|sequence-specific DNA binding|biological_process|nuclease activity|endonuclease activity|zinc ion binding|histone monoubiquitination|cellular protein modification process|immune system process	GO:0005515|GO:0004842|GO:0002331|GO:0090305|GO:0070233|GO:0016874|GO:0043167|GO:0016265|GO:0016788|GO:0048538|GO:0005634|GO:0046872|GO:0042803|GO:0030154|GO:0034641|GO:0042393|GO:0003674|GO:0006955|GO:0043226|GO:0030183|GO:0045580|GO:0043154|GO:0043029|GO:0033077|GO:0033151|GO:0016881|GO:0070244|GO:0006310|GO:0005575|GO:0006259|GO:0003677|GO:0051865|GO:0002250|GO:0043565|GO:0008150|GO:0004518|GO:0004519|GO:0008270|GO:0010390|GO:0006464|GO:0002376
GPT2	ENSG00000166123	list	0.0	0.0	0.0	1	cellular amino acid metabolic process|biosynthetic process|ion binding|cellular amino acid biosynthetic process|catabolic process|cellular_component|small molecule metabolic process|catalytic activity|mitochondrion|cellular nitrogen compound metabolic process|biological_process|molecular_function|L-alanine:2-oxoglutarate aminotransferase activity|L-alanine metabolic process|mitochondrial matrix|2-oxoglutarate metabolic process|pyridoxal phosphate binding|L-alanine catabolic process	GO:0006520|GO:0009058|GO:0043167|GO:0008652|GO:0009056|GO:0005575|GO:0044281|GO:0003824|GO:0005739|GO:0034641|GO:0008150|GO:0003674|GO:0004021|GO:0042851|GO:0005759|GO:0006103|GO:0030170|GO:0042853
XPOT	ENSG00000184575	list	0.018650416732865868	0.018650416732865868	0.0	3	tRNA binding|RNA binding|nucleus|cellular_component|intracellular protein transport|nucleocytoplasmic transport|protein complex|biological_process|molecular_function|cytoplasm|tRNA export from nucleus|organelle|nuclear pore|binding|Ran GTPase binding|transport|nucleoplasm|enzyme binding	GO:0000049|GO:0003723|GO:0005634|GO:0005575|GO:0006886|GO:0006913|GO:0043234|GO:0008150|GO:0003674|GO:0005737|GO:0006409|GO:0043226|GO:0005643|GO:0005488|GO:0008536|GO:0006810|GO:0005654|GO:0019899
PHGDH	ENSG00000092621	list	0.006633026741611306	0.006633026741611306	0.0	2	regulation of gene expression|spinal cord development|taurine metabolic process|small molecule metabolic process|neuron projection development|cytosol|cellular nitrogen compound metabolic process|molecular_function|NAD binding|organelle|extracellular vesicular exosome|neurogenesis|cellular amino acid metabolic process|biosynthetic process|cellular amino acid biosynthetic process|electron carrier activity|cellular_component|anatomical structure development|G1 to G0 transition|oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor|biological_process|phosphoglycerate dehydrogenase activity|glial cell development|brain development|metabolic process|glycine metabolic process|oxidoreductase activity|neural tube development|L-serine biosynthetic process|L-serine metabolic process|threonine metabolic process|gamma-aminobutyric acid metabolic process|glutamine metabolic process|oxidation-reduction process	GO:0010468|GO:0021510|GO:0019530|GO:0044281|GO:0031175|GO:0005829|GO:0034641|GO:0003674|GO:0051287|GO:0043226|GO:0070062|GO:0022008|GO:0006520|GO:0009058|GO:0008652|GO:0009055|GO:0005575|GO:0048856|GO:0070314|GO:0016616|GO:0008150|GO:0004617|GO:0021782|GO:0007420|GO:0008152|GO:0006544|GO:0016491|GO:0021915|GO:0006564|GO:0006563|GO:0006566|GO:0009448|GO:0006541|GO:0055114
TPR	ENSG00000047410	list	0.0	0.0	0.0	0	cytoskeletal protein binding|protein binding|mitotic nuclear envelope disassembly|mitotic spindle|cytokine-mediated signaling pathway|positive regulation of mitotic cell cycle spindle assembly checkpoint|protein import into nucleus|protein homodimerization activity|hexose transport|cellular response to heat|RNA export from nucleus|RNA import into nucleus|nucleotide binding|organelle|glucose transport|heat shock protein binding|transport|positive regulation of heterochromatin assembly|mitogen-activated protein kinase binding|nuclear membrane|carbohydrate metabolic process|response to stress|positive regulation of intracellular protein transport|negative regulation of transcription from RNA polymerase II promoter|response to epidermal growth factor|poly(A) RNA binding|protein complex|cell cycle|dynein complex binding|nuclear periphery|positive regulation of protein import into nucleus|kinetochore|nucleoplasm|negative regulation of RNA export from nucleus|enzyme binding|mitotic cell cycle|nuclear inclusion body|extrinsic component of membrane|regulation of mitotic spindle assembly|mitotic spindle assembly checkpoint|cellular response to interferon-alpha|RNA binding|nucleus|nuclear envelope|small molecule metabolic process|mRNA export from nucleus in response to heat stress|mRNA binding|positive regulation of protein export from nucleus|molecular_function|regulation of mitotic sister chromatid separation|cytoplasm|tubulin binding|nuclear pore|negative regulation of translational initiation|membrane organization|viral process|nuclear pore organization|nuclear pore nuclear basket|cellular_component|MAPK import into nucleus|transmembrane transport|regulation of glucose transport|nucleocytoplasmic transport|biological_process|signal transduction|mitotic nuclear division|nucleocytoplasmic transporter activity|chromatin binding|cytoplasmic dynein complex|symbiosis, encompassing mutualism through parasitism	GO:0008092|GO:0005515|GO:0007077|GO:0072686|GO:0019221|GO:0090267|GO:0006606|GO:0042803|GO:0008645|GO:0034605|GO:0006405|GO:0006404|GO:0000166|GO:0043226|GO:0015758|GO:0031072|GO:0006810|GO:0031453|GO:0051019|GO:0031965|GO:0005975|GO:0006950|GO:0090316|GO:0000122|GO:0070849|GO:0044822|GO:0043234|GO:0007049|GO:0070840|GO:0034399|GO:0042307|GO:0000776|GO:0005654|GO:0046832|GO:0019899|GO:0000278|GO:0042405|GO:0019898|GO:1901673|GO:0007094|GO:0035457|GO:0003723|GO:0005634|GO:0005635|GO:0044281|GO:0031990|GO:0003729|GO:0046827|GO:0003674|GO:0010965|GO:0005737|GO:0015631|GO:0005643|GO:0045947|GO:0061024|GO:0016032|GO:0006999|GO:0044615|GO:0005575|GO:0000189|GO:0055085|GO:0010827|GO:0006913|GO:0008150|GO:0007165|GO:0007067|GO:0005487|GO:0003682|GO:0005868|GO:0044403
LTN1	ENSG00000198862	list	0.0	0.0	0.0	1	protein binding|molecular_function|biological_process|protein ubiquitination|binding|ligase activity|ion binding|zinc ion binding|cellular protein modification process|metal ion binding	GO:0005515|GO:0003674|GO:0008150|GO:0016567|GO:0005488|GO:0016874|GO:0043167|GO:0008270|GO:0006464|GO:0046872
SLC1A5	ENSG00000105281	list	0.013928360306820743	0.013928360306820743	0.0	3	protein binding|plasma membrane|amino acid transport|extracellular amino acid transport|amino acid transmembrane transport|molecular_function|L-serine transmembrane transporter activity|organelle|amino acid transmembrane transporter activity|virus receptor activity|neutral amino acid transmembrane transporter activity|transport|dicarboxylic acid transport|receptor activity|sodium:dicarboxylate symporter activity|extracellular vesicular exosome|ion transport|Golgi apparatus|transmembrane transporter activity|cellular_component|response to virus|transmembrane transport|biological_process|neutral amino acid transport|membrane|integral component of plasma membrane|L-serine transport|glutamine transport|L-glutamine transmembrane transporter activity	GO:0005515|GO:0005886|GO:0006865|GO:0006860|GO:0003333|GO:0003674|GO:0015194|GO:0043226|GO:0015171|GO:0001618|GO:0015175|GO:0006810|GO:0006835|GO:0004872|GO:0017153|GO:0070062|GO:0006811|GO:0005794|GO:0022857|GO:0005575|GO:0009615|GO:0055085|GO:0008150|GO:0015804|GO:0016020|GO:0005887|GO:0015825|GO:0006868|GO:0015186
BHLHE40	ENSG00000134107	list	0.0	0.0	0.0	1	RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription|protein binding|protein binding transcription factor activity|sequence-specific DNA binding transcription factor activity|transcription from RNA polymerase II promoter|sequence-specific DNA binding RNA polymerase II transcription factor activity|RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity|nucleus|negative regulation of sequence-specific DNA binding transcription factor activity|protein homodimerization activity|cellular nitrogen compound metabolic process|molecular_function|organelle|protein dimerization activity|response to light stimulus|entrainment of circadian clock by photoperiod|RNA polymerase II activating transcription factor binding|regulation of transcription, DNA-templated|Golgi apparatus|protein heterodimerization activity|biosynthetic process|transcription corepressor activity|protein domain specific binding|MRF binding|nucleolus|bHLH transcription factor binding|E-box binding|negative regulation of transcription from RNA polymerase II promoter|cellular_component|DNA binding|circadian regulation of gene expression|biological_process|RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription|nucleic acid binding transcription factor activity|circadian rhythm|negative regulation of transcription, DNA-templated|transcription factor binding	GO:0001191|GO:0005515|GO:0000988|GO:0003700|GO:0006366|GO:0000981|GO:0003705|GO:0005634|GO:0043433|GO:0042803|GO:0034641|GO:0003674|GO:0043226|GO:0046983|GO:0009416|GO:0043153|GO:0001102|GO:0006355|GO:0005794|GO:0046982|GO:0009058|GO:0003714|GO:0019904|GO:0043426|GO:0005730|GO:0043425|GO:0070888|GO:0000122|GO:0005575|GO:0003677|GO:0032922|GO:0008150|GO:0001078|GO:0001071|GO:0007623|GO:0045892|GO:0008134
NASP	ENSG00000132780	list	0.0	0.0	0.0	1	protein binding|nuclear chromatin|cell proliferation|Hsp90 protein binding|nucleus|protein transport|histone binding|molecular_function|cellular nitrogen compound metabolic process|cytoplasm|organelle|cellular component assembly|transport|histone exchange|biosynthetic process|blastocyst development|DNA replication-dependent nucleosome assembly|DNA replication-independent nucleosome assembly|cellular_component|DNA metabolic process|macromolecular complex assembly|anatomical structure development|DNA replication|protein complex|biological_process|cell cycle|protein complex assembly	GO:0005515|GO:0000790|GO:0008283|GO:0051879|GO:0005634|GO:0015031|GO:0042393|GO:0003674|GO:0034641|GO:0005737|GO:0043226|GO:0022607|GO:0006810|GO:0043486|GO:0009058|GO:0001824|GO:0006335|GO:0006336|GO:0005575|GO:0006259|GO:0065003|GO:0048856|GO:0006260|GO:0043234|GO:0008150|GO:0007049|GO:0006461
ASNS	ENSG00000070669	list	0.01752196024040684	0.01752196024040684	0.0	4	L-asparagine biosynthetic process|ligase activity|response to methotrexate|ion binding|small molecule metabolic process|protein homodimerization activity|cellular response to hormone stimulus|cytosol|endoplasmic reticulum unfolded protein response|molecular_function|cellular nitrogen compound metabolic process|response to nutrient levels|asparagine synthase (glutamine-hydrolyzing) activity|response to light stimulus|cellular response to glucose starvation|response to amino acid|asparagine biosynthetic process|response to follicle-stimulating hormone|cellular amino acid metabolic process|cofactor binding|negative regulation of apoptotic process|biosynthetic process|response to stress|response to toxic substance|cellular amino acid biosynthetic process|cellular_component|ATP binding|response to mechanical stimulus|liver development|signal transduction|biological_process|positive regulation of mitotic cell cycle|metabolic process|activation of signaling protein activity involved in unfolded protein response|cellular protein metabolic process|glutamine metabolic process	GO:0070981|GO:0016874|GO:0031427|GO:0043167|GO:0044281|GO:0042803|GO:0032870|GO:0005829|GO:0030968|GO:0003674|GO:0034641|GO:0031667|GO:0004066|GO:0009416|GO:0042149|GO:0043200|GO:0006529|GO:0032354|GO:0006520|GO:0048037|GO:0043066|GO:0009058|GO:0006950|GO:0009636|GO:0008652|GO:0005575|GO:0005524|GO:0009612|GO:0001889|GO:0007165|GO:0008150|GO:0045931|GO:0008152|GO:0006987|GO:0044267|GO:0006541
CHAC1	ENSG00000128965	list	0.0	0.0	0.0	0	protein binding|trans-Golgi network|response to unfolded protein|negative regulation of Notch signaling pathway|response to stress|Notch binding|cellular_component|cell differentiation|cytosol|biological_process|signal transduction|molecular_function|Notch signaling pathway|organelle|intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress|negative regulation of protein processing|neurogenesis	GO:0005515|GO:0005802|GO:0006986|GO:0045746|GO:0006950|GO:0005112|GO:0005575|GO:0030154|GO:0005829|GO:0008150|GO:0007165|GO:0003674|GO:0007219|GO:0043226|GO:0070059|GO:0010955|GO:0022008
H1F0	ENSG00000189060	list	0.0	0.0	0.0	0	protein binding|cell death|nuclear chromatin|RNA binding|nucleus|actin cytoskeleton|cellular component disassembly involved in execution phase of apoptosis|cellular nitrogen compound metabolic process|molecular_function|cellular component assembly|organelle|cytoskeleton|nucleosome|Golgi apparatus|nuclear euchromatin|nucleosome assembly|apoptotic process|catabolic process|DNA metabolic process|cellular_component|macromolecular complex assembly|DNA binding|chromatin DNA binding|poly(A) RNA binding|biological_process|protein complex|protein complex assembly|nucleobase-containing compound catabolic process|apoptotic DNA fragmentation|nucleoplasm	GO:0005515|GO:0008219|GO:0000790|GO:0003723|GO:0005634|GO:0015629|GO:0006921|GO:0034641|GO:0003674|GO:0022607|GO:0043226|GO:0005856|GO:0000786|GO:0005794|GO:0005719|GO:0006334|GO:0006915|GO:0009056|GO:0006259|GO:0005575|GO:0065003|GO:0003677|GO:0031490|GO:0044822|GO:0008150|GO:0043234|GO:0006461|GO:0034655|GO:0006309|GO:0005654
EIF2S2	ENSG00000125977	list	0.009453244762391415	0.009453244762391415	0.0	2	protein binding|gene expression|eukaryotic translation initiation factor 2 complex|male germ cell proliferation|biosynthetic process|RNA binding|ion binding|translation initiation factor activity|cellular_component|in utero embryonic development|translation|metal ion binding|translational initiation|cytosol|poly(A) RNA binding|molecular_function|biological_process|protein complex|cellular protein metabolic process|male gonad development|translation factor activity, RNA binding	GO:0005515|GO:0010467|GO:0005850|GO:0002176|GO:0009058|GO:0003723|GO:0043167|GO:0003743|GO:0005575|GO:0001701|GO:0006412|GO:0046872|GO:0006413|GO:0005829|GO:0044822|GO:0003674|GO:0008150|GO:0043234|GO:0044267|GO:0008584|GO:0008135
VLDLR	ENSG00000147852	list	0.0	0.0	0.0	0	protein binding|lipid metabolic process|plasma membrane|ion binding|small molecule metabolic process|ventral spinal cord development|extracellular space|very-low-density lipoprotein particle|low-density lipoprotein receptor activity|molecular_function|glycoprotein binding|very-low-density lipoprotein particle receptor activity|positive regulation of protein kinase activity|transport|memory|signal transducer activity|vesicle-mediated transport|very-low-density lipoprotein particle clearance|positive regulation of dendrite development|cholesterol metabolic process|calcium ion binding|cellular_component|negative regulation of transcription from RNA polymerase II promoter|anatomical structure development|receptor-mediated endocytosis|reelin-mediated signaling pathway|nervous system development|reelin receptor activity|receptor complex|signal transduction|biological_process|protein complex|coated pit|membrane|lipid transport|protein transporter activity|neurological system process|apolipoprotein binding|integral component of membrane|glycoprotein transport|glycoprotein transporter activity|very-low-density lipoprotein particle binding|calcium-dependent protein binding	GO:0005515|GO:0006629|GO:0005886|GO:0043167|GO:0044281|GO:0021517|GO:0005615|GO:0034361|GO:0005041|GO:0003674|GO:0001948|GO:0030229|GO:0045860|GO:0006810|GO:0007613|GO:0004871|GO:0016192|GO:0034447|GO:1900006|GO:0008203|GO:0005509|GO:0005575|GO:0000122|GO:0048856|GO:0006898|GO:0038026|GO:0007399|GO:0038025|GO:0043235|GO:0007165|GO:0008150|GO:0043234|GO:0005905|GO:0016020|GO:0006869|GO:0008565|GO:0050877|GO:0034185|GO:0016021|GO:0034436|GO:0034437|GO:0034189|GO:0048306
PPP1R12A	ENSG00000058272	list	4.1365549796822153E-4	4.1365549796822153E-4	0.0	2	protein binding|actin cytoskeleton|regulation of cell adhesion|14-3-3 protein binding|molecular_function|cytoplasm|protein dephosphorylation|organelle|contractile fiber|positive regulation of transcription from RNA polymerase II promoter|G2/M transition of mitotic cell cycle|enzyme regulator activity|signal transducer activity|cytoskeleton|regulation of nucleocytoplasmic transport|enzyme inhibitor activity|centrosome|regulation of myosin-light-chain-phosphatase activity|microtubule organizing center|protein kinase binding|cellular_component|negative regulation of catalytic activity|centrosome organization|biological_process|protein complex|signal transduction|mitotic nuclear division|cell cycle|phosphatase regulator activity|kinetochore|nucleoplasm|mitotic cell cycle|enzyme binding|PTW/PP1 phosphatase complex|focal adhesion|cellular protein modification process	GO:0005515|GO:0015629|GO:0030155|GO:0071889|GO:0003674|GO:0005737|GO:0006470|GO:0043226|GO:0043292|GO:0045944|GO:0000086|GO:0030234|GO:0004871|GO:0005856|GO:0046822|GO:0004857|GO:0005813|GO:0035507|GO:0005815|GO:0019901|GO:0005575|GO:0043086|GO:0051297|GO:0008150|GO:0043234|GO:0007165|GO:0007067|GO:0007049|GO:0019208|GO:0000776|GO:0005654|GO:0000278|GO:0019899|GO:0072357|GO:0005925|GO:0006464
MARS	ENSG00000166986	list	0.07084629547623925	0.07084629547623925	0.17857142857142858	8	gene expression|cellular amino acid metabolic process|tRNA metabolic process|tRNA binding|RNA binding|ligase activity|ion binding|methionine-tRNA ligase activity|small molecule metabolic process|cellular_component|ATP binding|aminoacyl-tRNA ligase activity|tRNA aminoacylation for protein translation|cytosol|mitochondrion|cellular nitrogen compound metabolic process|biological_process|molecular_function|cytoplasm|nucleotide binding|membrane|organelle|methionyl-tRNA aminoacylation|extracellular vesicular exosome	GO:0010467|GO:0006520|GO:0006399|GO:0000049|GO:0003723|GO:0016874|GO:0043167|GO:0004825|GO:0044281|GO:0005575|GO:0005524|GO:0004812|GO:0006418|GO:0005829|GO:0005739|GO:0034641|GO:0008150|GO:0003674|GO:0005737|GO:0000166|GO:0016020|GO:0043226|GO:0006431|GO:0070062
TARS	ENSG00000113407	list	0.11301726816793876	0.11301726816793876	0.07142857142857142	8	gene expression|ligase activity|threonine-tRNA ligase activity|ion binding|small molecule metabolic process|actin cytoskeleton|translation|protein homodimerization activity|cytosol|cellular nitrogen compound metabolic process|molecular_function|threonyl-tRNA aminoacylation|cytoplasm|organelle|nucleotide binding|cytoskeleton|extracellular vesicular exosome|cellular amino acid metabolic process|tRNA metabolic process|biosynthetic process|cellular_component|ATP binding|aminoacyl-tRNA ligase activity|tRNA aminoacylation for protein translation|biological_process|tRNA aminoacylation|ligase activity, forming aminoacyl-tRNA and related compounds	GO:0010467|GO:0016874|GO:0004829|GO:0043167|GO:0044281|GO:0015629|GO:0006412|GO:0042803|GO:0005829|GO:0034641|GO:0003674|GO:0006435|GO:0005737|GO:0043226|GO:0000166|GO:0005856|GO:0070062|GO:0006520|GO:0006399|GO:0009058|GO:0005575|GO:0005524|GO:0004812|GO:0006418|GO:0008150|GO:0043039|GO:0016876
EPAS1	ENSG00000116016	list	0.0	0.0	0.0	1	protein binding|sequence-specific DNA binding transcription factor activity|transcription from RNA polymerase II promoter|lung development|regulation of transcription from RNA polymerase II promoter in response to hypoxia|nucleus|iron ion homeostasis|cell differentiation|cytosol|cellular nitrogen compound metabolic process|molecular_function|norepinephrine metabolic process|cytoplasm|positive regulation of transcription from RNA polymerase II promoter|protein dimerization activity|surfactant homeostasis|cell maturation|signal transducer activity|response to oxidative stress|myoblast fate commitment|hemopoiesis|histone acetyltransferase binding|response to hypoxia|transcription factor complex|regulation of transcription, DNA-templated|protein heterodimerization activity|biosynthetic process|response to stress|cellular response to hypoxia|embryonic placenta development|regulation of transcription from RNA polymerase II promoter in response to oxidative stress|cellular_component|angiogenesis|DNA binding|transcription, DNA-templated|sequence-specific DNA binding|signal transduction|biological_process|protein complex|RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription|regulation of heart rate|blood vessel remodeling|erythrocyte differentiation|nucleoplasm|mitochondrion organization|enzyme binding|visual perception|transcription factor binding	GO:0005515|GO:0003700|GO:0006366|GO:0030324|GO:0061418|GO:0005634|GO:0055072|GO:0030154|GO:0005829|GO:0034641|GO:0003674|GO:0042415|GO:0005737|GO:0045944|GO:0046983|GO:0043129|GO:0048469|GO:0004871|GO:0006979|GO:0048625|GO:0030097|GO:0035035|GO:0001666|GO:0005667|GO:0006355|GO:0046982|GO:0009058|GO:0006950|GO:0071456|GO:0001892|GO:0043619|GO:0005575|GO:0001525|GO:0003677|GO:0006351|GO:0043565|GO:0007165|GO:0008150|GO:0043234|GO:0001077|GO:0002027|GO:0001974|GO:0030218|GO:0005654|GO:0007005|GO:0019899|GO:0007601|GO:0008134
HSP90AA1	ENSG00000080824	external	0.10824110942055248	0.10824110942055248	0.2	11	protein binding|response to unfolded protein|ion binding|protein import into mitochondrial outer membrane|protein homodimerization activity|identical protein binding|intracellular|cellular nitrogen compound metabolic process|protein refolding|organelle|nucleotide binding|protein folding|axon guidance|transport|mitochondrial transport|extracellular vesicular exosome|TPR domain binding|response to stress|macromolecular complex assembly|poly(A) RNA binding|cell cycle|innate immune response|unfolded protein binding|mitochondrion organization|mitotic cell cycle|Fc-gamma receptor signaling pathway involved in phagocytosis|immune system process|plasma membrane|obsolete ATP catabolic process|RNA binding|regulation of nitric-oxide synthase activity|nucleus|small molecule metabolic process|positive regulation of nitric oxide biosynthetic process|cytosol|mitochondrion|molecular_function|cytoplasm|cellular component assembly|endocytic vesicle lumen|G2/M transition of mitotic cell cycle|membrane organization|nitric oxide metabolic process|enzyme regulator activity|nitric-oxide synthase regulator activity|chaperone-mediated protein complex assembly|ATPase activity|catabolic process|extracellular region|cellular_component|ATP binding|transmembrane transport|biological_process|signal transduction|regulation of catalytic activity|protein complex assembly|membrane|nucleobase-containing compound catabolic process|MHC class II protein complex binding	GO:0005515|GO:0006986|GO:0043167|GO:0045040|GO:0042803|GO:0042802|GO:0005622|GO:0034641|GO:0042026|GO:0043226|GO:0000166|GO:0006457|GO:0007411|GO:0006810|GO:0006839|GO:0070062|GO:0030911|GO:0006950|GO:0065003|GO:0044822|GO:0007049|GO:0045087|GO:0051082|GO:0007005|GO:0000278|GO:0038096|GO:0002376|GO:0005886|GO:0006200|GO:0003723|GO:0050999|GO:0005634|GO:0044281|GO:0045429|GO:0005829|GO:0005739|GO:0003674|GO:0005737|GO:0022607|GO:0071682|GO:0000086|GO:0061024|GO:0046209|GO:0030234|GO:0030235|GO:0051131|GO:0016887|GO:0009056|GO:0005576|GO:0005575|GO:0005524|GO:0055085|GO:0008150|GO:0007165|GO:0050790|GO:0006461|GO:0016020|GO:0034655|GO:0023026
MYC	ENSG00000136997	external	0.0026012644880810433	0.0026012644880810433	0.3333333333333333	3	protein binding|regulation of gene expression|cell death|gene expression|branching involved in ureteric bud morphogenesis|sequence-specific DNA binding transcription factor activity|transcription initiation from RNA polymerase II promoter|positive regulation of response to DNA damage stimulus|generation of precursor metabolites and energy|protein complex binding|cellular iron ion homeostasis|cellular nitrogen compound metabolic process|cellular response to UV|Notch signaling pathway|organelle|negative regulation of monocyte differentiation|MAPK cascade|transport|protein dimerization activity|transforming growth factor beta receptor signaling pathway|negative regulation of cell division|response to gamma radiation|positive regulation of epithelial cell proliferation|positive regulation of metanephric cap mesenchymal cell proliferation|response to stress|E-box binding|negative regulation of transcription from RNA polymerase II promoter|response to growth factor|RNA polymerase II core promoter proximal region sequence-specific DNA binding|positive regulation of cysteine-type endopeptidase activity involved in apoptotic process|protein complex|nucleoplasm|positive regulation of transcription, DNA-templated|transcription factor binding|chromosome organization|positive regulation of cell proliferation|positive regulation of DNA biosynthetic process|negative regulation of fibroblast proliferation|nucleus|positive regulation of fibroblast proliferation|negative regulation of stress-activated MAPK cascade|molecular_function|positive regulation of transcription from RNA polymerase II promoter|repressing transcription factor binding|chromatin remodeling|cell cycle arrest|canonical Wnt signaling pathway|regulation of transcription, DNA-templated|negative regulation of apoptotic process|biosynthetic process|response to drug|nucleolus|positive regulation of mesenchymal cell proliferation|homeostatic process|cellular_component|fibroblast apoptotic process|cellular response to drug|DNA binding|cellular response to DNA damage stimulus|transcription, DNA-templated|oxygen transport|signal transduction|biological_process|RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription|energy reserve metabolic process|nucleic acid binding transcription factor activity|regulation of telomere maintenance	GO:0005515|GO:0010468|GO:0008219|GO:0010467|GO:0001658|GO:0003700|GO:0006367|GO:2001022|GO:0006091|GO:0032403|GO:0006879|GO:0034641|GO:0034644|GO:0007219|GO:0043226|GO:0045656|GO:0000165|GO:0006810|GO:0046983|GO:0007179|GO:0051782|GO:0010332|GO:0050679|GO:0090096|GO:0006950|GO:0070888|GO:0000122|GO:0070848|GO:0000978|GO:0043280|GO:0043234|GO:0005654|GO:0045893|GO:0008134|GO:0051276|GO:0008284|GO:2000573|GO:0048147|GO:0005634|GO:0048146|GO:0032873|GO:0003674|GO:0045944|GO:0070491|GO:0006338|GO:0007050|GO:0060070|GO:0006355|GO:0043066|GO:0009058|GO:0042493|GO:0005730|GO:0002053|GO:0042592|GO:0005575|GO:0044346|GO:0035690|GO:0003677|GO:0006974|GO:0006351|GO:0015671|GO:0007165|GO:0008150|GO:0001077|GO:0006112|GO:0001071|GO:0032204
CSK	ENSG00000103653	external	0.003066525537143831	0.003066525537143831	0.0	2	protein binding|T cell receptor signaling pathway|negative regulation of cell proliferation|plasma membrane|negative regulation of interleukin-6 production|oligodendrocyte differentiation|ion binding|T cell costimulation|negative regulation of Golgi to plasma membrane protein transport|negative regulation of bone resorption|cytosol|identical protein binding|negative regulation of phagocytosis|molecular_function|cytoplasm|protein autophosphorylation|organelle|epidermal growth factor receptor signaling pathway|positive regulation of MAP kinase activity|cell-cell junction|kinase activity|cellular response to peptide hormone stimulus|negative regulation of ERK1 and ERK2 cascade|negative regulation of low-density lipoprotein particle clearance|proline-rich region binding|transferase activity, transferring phosphorus-containing groups|extracellular vesicular exosome|negative regulation of kinase activity|protein phosphatase binding|platelet activation|peptidyl-tyrosine phosphorylation|cellular_component|protein C-terminus binding|ATP binding|biological_process|signal transduction|protein kinase activity|brain development|blood coagulation|membrane raft|protein phosphorylation|protein tyrosine kinase activity|non-membrane spanning protein tyrosine kinase activity|regulation of Fc receptor mediated stimulatory signaling pathway|cellular protein modification process|adherens junction organization|immune system process	GO:0005515|GO:0050852|GO:0008285|GO:0005886|GO:0032715|GO:0048709|GO:0043167|GO:0031295|GO:0042997|GO:0045779|GO:0005829|GO:0042802|GO:0050765|GO:0003674|GO:0005737|GO:0046777|GO:0043226|GO:0007173|GO:0043406|GO:0005911|GO:0016301|GO:0071375|GO:0070373|GO:0010989|GO:0070064|GO:0016772|GO:0070062|GO:0033673|GO:0019903|GO:0030168|GO:0018108|GO:0005575|GO:0008022|GO:0005524|GO:0008150|GO:0007165|GO:0004672|GO:0007420|GO:0007596|GO:0045121|GO:0006468|GO:0004713|GO:0004715|GO:0060368|GO:0006464|GO:0034332|GO:0002376
MAP3K3	ENSG00000198909	external	0.08726084086571792	0.08726084086571792	0.1111111111111111	9	protein binding|blood vessel development|ion binding|cellular_component|ATP binding|metal ion binding|cytosol|intracellular signal transduction|biological_process|signal transduction|molecular_function|activation of MAPKK activity|protein kinase activity|protein autophosphorylation|positive regulation of p38MAPK cascade|kinase activity|MAPK cascade|protein phosphorylation|protein tyrosine kinase activity|signal transducer activity|positive regulation of I-kappaB kinase/NF-kappaB signaling|MAP kinase kinase kinase activity|cellular protein modification process|transferase activity, transferring phosphorus-containing groups	GO:0005515|GO:0001568|GO:0043167|GO:0005575|GO:0005524|GO:0046872|GO:0005829|GO:0035556|GO:0008150|GO:0007165|GO:0003674|GO:0000186|GO:0004672|GO:0046777|GO:1900745|GO:0016301|GO:0000165|GO:0006468|GO:0004713|GO:0004871|GO:0043123|GO:0004709|GO:0006464|GO:0016772
