#input_id	id	type	rank	bet	clust	conn	go_name	go_id
KDM2A	ENSG00000173120	list	0.0	0.0	0.0	1	protein binding|nuclear chromatin|regulation of transcription, DNA-templated|biosynthetic process|ion binding|nucleolus|nucleus|cellular_component|DNA binding|transcription, DNA-templated|histone demethylase activity (H3-K36 specific)|unmethylated CpG binding|molecular_function|biological_process|cellular nitrogen compound metabolic process|histone H3-K36 demethylation|organelle|oxidoreductase activity|zinc ion binding|cellular protein modification process|oxidation-reduction process	GO:0005515|GO:0000790|GO:0006355|GO:0009058|GO:0043167|GO:0005730|GO:0005634|GO:0005575|GO:0003677|GO:0006351|GO:0051864|GO:0045322|GO:0003674|GO:0008150|GO:0034641|GO:0070544|GO:0043226|GO:0016491|GO:0008270|GO:0006464|GO:0055114
WDR36	ENSG00000134987	list	0.003320682880363063	0.003320682880363063	0.0	3	protein binding|rRNA processing|RNA binding|small-subunit processome|nucleus|cellular_component|cellular nitrogen compound metabolic process|biological_process|molecular_function|poly(A) RNA binding|regulation of axon extension|organelle|retina homeostasis|neurological system process|visual perception|response to stimulus	GO:0005515|GO:0006364|GO:0003723|GO:0032040|GO:0005634|GO:0005575|GO:0034641|GO:0008150|GO:0003674|GO:0044822|GO:0030516|GO:0043226|GO:0001895|GO:0050877|GO:0007601|GO:0050896
NREP	ENSG00000134986	list	0.0	0.0	0.0	1	protein binding|molecular_function|cytoplasm|axon regeneration|regulation of neuron differentiation|nucleus|regulation of transforming growth factor beta receptor signaling pathway	GO:0005515|GO:0003674|GO:0005737|GO:0031103|GO:0045664|GO:0005634|GO:0017015
FLT1	ENSG00000102755	list	0.0	0.0	0.0	1	protein binding|ion binding|embryonic morphogenesis|extracellular space|cell differentiation|identical protein binding|protein autophosphorylation|positive regulation of phosphatidylinositol 3-kinase activity|organelle|kinase activity|vascular endothelial growth factor receptor-1 signaling pathway|vascular endothelial growth factor signaling pathway|transferase activity, transferring phosphorus-containing groups|positive regulation of cell migration|VEGF-A-activated receptor activity|VEGF-B-activated receptor activity|positive regulation of phosphatidylinositol 3-kinase signaling|peptidyl-tyrosine phosphorylation|receptor complex|protein complex|integral component of plasma membrane|placental growth factor-activated receptor activity|focal adhesion|immune system process|positive regulation of vascular endothelial growth factor receptor signaling pathway|cellular response to vascular endothelial growth factor stimulus|positive regulation of cell proliferation|plasma membrane|blood vessel morphogenesis|sprouting angiogenesis|locomotion|molecular_function|growth factor binding|positive regulation of MAP kinase activity|cell motility|vascular endothelial growth factor-activated receptor activity|signal transducer activity|vascular endothelial growth factor receptor signaling pathway|patterning of blood vessels|angiogenesis|cellular_component|ATP binding|positive regulation of angiogenesis|monocyte chemotaxis|positive regulation of phospholipase C activity|biological_process|signal transduction|protein kinase activity|cell migration|protein phosphorylation|protein tyrosine kinase activity|transmembrane receptor protein tyrosine kinase activity|positive regulation of MAPK cascade|transmembrane receptor protein tyrosine kinase signaling pathway|cellular protein modification process|endosome	GO:0005515|GO:0043167|GO:0048598|GO:0005615|GO:0030154|GO:0042802|GO:0046777|GO:0043552|GO:0043226|GO:0016301|GO:0036323|GO:0038084|GO:0016772|GO:0030335|GO:0036326|GO:0036327|GO:0014068|GO:0018108|GO:0043235|GO:0043234|GO:0005887|GO:0036332|GO:0005925|GO:0002376|GO:0030949|GO:0035924|GO:0008284|GO:0005886|GO:0048514|GO:0002040|GO:0040011|GO:0003674|GO:0019838|GO:0043406|GO:0048870|GO:0005021|GO:0004871|GO:0048010|GO:0001569|GO:0001525|GO:0005575|GO:0005524|GO:0045766|GO:0002548|GO:0010863|GO:0008150|GO:0007165|GO:0004672|GO:0016477|GO:0006468|GO:0004713|GO:0004714|GO:0043410|GO:0007169|GO:0006464|GO:0005768
KPNA3	ENSG00000102753	list	4.3420831618740986E-4	4.3420831618740986E-4	0.16666666666666666	4	protein binding|cytokine-mediated signaling pathway|nucleus|viral entry into host cell|protein import into nucleus|NLS-bearing protein import into nucleus|cytosol|locomotion|molecular_function|cytoplasm|organelle|cellular component assembly|nuclear pore|transport|cellular_component|protein C-terminus binding|macromolecular complex assembly|nucleocytoplasmic transport|signal transduction|biological_process|protein complex|protein complex assembly|binding|protein transporter activity|nucleoplasm|nuclear localization sequence binding|viral penetration into host nucleus|symbiosis, encompassing mutualism through parasitism	GO:0005515|GO:0019221|GO:0005634|GO:0046718|GO:0006606|GO:0006607|GO:0005829|GO:0040011|GO:0003674|GO:0005737|GO:0043226|GO:0022607|GO:0005643|GO:0006810|GO:0005575|GO:0008022|GO:0065003|GO:0006913|GO:0007165|GO:0008150|GO:0043234|GO:0006461|GO:0005488|GO:0008565|GO:0005654|GO:0008139|GO:0075732|GO:0044403
LDB1	ENSG00000198728	list	7.52694495649552E-5	7.52694495649552E-5	0.0	2	protein binding|protein binding transcription factor activity|nuclear chromatin|transcription from RNA polymerase II promoter|protein self-association|cell differentiation|protein homodimerization activity|transcription factor binding transcription factor activity|cellular nitrogen compound metabolic process|organelle|epithelial structure maintenance|regulation of DNA-templated transcription, elongation|positive regulation of hemoglobin biosynthetic process|histone H3-K4 acetylation|Wnt signaling pathway|hair follicle development|RNA polymerase II activating transcription factor binding|transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery|transcription corepressor activity|cerebellum development|multicellular organismal development|gastrulation with mouth forming second|positive regulation of cell adhesion|protein complex|negative regulation of erythrocyte differentiation|enzyme binding|negative regulation of transcription, DNA-templated|enhancer sequence-specific DNA binding|transcription factor binding|chromosome organization|nucleus|molecular_function|anterior/posterior axis specification|cellular component assembly|cerebellar Purkinje cell differentiation|neuron differentiation|positive regulation of transcription from RNA polymerase II promoter|LIM domain binding|somatic stem cell maintenance|transcription factor complex|regulation of transcription, DNA-templated|biosynthetic process|cellular_component|DNA binding|transcription, DNA-templated|biological_process|chromatin binding|head development|cellular protein modification process	GO:0005515|GO:0000988|GO:0000790|GO:0006366|GO:0043621|GO:0030154|GO:0042803|GO:0000989|GO:0034641|GO:0043226|GO:0010669|GO:0032784|GO:0046985|GO:0043973|GO:0016055|GO:0001942|GO:0001102|GO:0000972|GO:0003714|GO:0021549|GO:0007275|GO:0001702|GO:0045785|GO:0043234|GO:0045647|GO:0019899|GO:0045892|GO:0001158|GO:0008134|GO:0051276|GO:0005634|GO:0003674|GO:0009948|GO:0022607|GO:0021702|GO:0030182|GO:0045944|GO:0030274|GO:0035019|GO:0005667|GO:0006355|GO:0009058|GO:0005575|GO:0003677|GO:0006351|GO:0008150|GO:0003682|GO:0060322|GO:0006464
ILF3	ENSG00000129351	list	7.369991571077384E-4	7.369991571077384E-4	0.0	4	double-stranded RNA binding|protein binding|negative regulation of translation|RNA binding|nucleus|mitochondrion|cellular nitrogen compound metabolic process|molecular_function|cytoplasm|defense response to virus|organelle|negative regulation of viral genome replication|biosynthetic process|response to stress|nucleolus|cellular_component|DNA binding|transcription, DNA-templated|biological_process|poly(A) RNA binding|membrane|ribonucleoprotein complex|protein phosphorylation|positive regulation of transcription, DNA-templated|negative regulation of transcription, DNA-templated|cellular protein modification process|immune system process	GO:0003725|GO:0005515|GO:0017148|GO:0003723|GO:0005634|GO:0005739|GO:0034641|GO:0003674|GO:0005737|GO:0051607|GO:0043226|GO:0045071|GO:0009058|GO:0006950|GO:0005730|GO:0005575|GO:0003677|GO:0006351|GO:0008150|GO:0044822|GO:0016020|GO:0030529|GO:0006468|GO:0045893|GO:0045892|GO:0006464|GO:0002376
ACACB	ENSG00000076555	list	0.0	0.0	0.0	0	lipid metabolic process|protein binding|sulfur compound metabolic process|response to organic cyclic compound|ligase activity|ion binding|biotin metabolic process|water-soluble vitamin metabolic process|nucleus|mitochondrial outer membrane|positive regulation of heart growth|generation of precursor metabolites and energy|small molecule metabolic process|catalytic activity|metal ion binding|cytosol|mitochondrion|molecular_function|cellular nitrogen compound metabolic process|cellular component assembly|organelle|protein homotetramerization|transport|fatty acid biosynthetic process|cofactor metabolic process|acetyl-CoA carboxylase activity|cellular lipid metabolic process|biosynthetic process|carnitine shuttle|response to drug|negative regulation of fatty acid oxidation|positive regulation of lipid storage|cellular_component|macromolecular complex assembly|malonyl-CoA biosynthetic process|transmembrane transport|ATP binding|acetyl-CoA metabolic process|biological_process|protein complex assembly|energy reserve metabolic process|positive regulation of cellular metabolic process|vitamin metabolic process|metabolic process|biotin binding|biotin carboxylase activity	GO:0006629|GO:0005515|GO:0006790|GO:0014070|GO:0016874|GO:0043167|GO:0006768|GO:0006767|GO:0005634|GO:0005741|GO:0060421|GO:0006091|GO:0044281|GO:0003824|GO:0046872|GO:0005829|GO:0005739|GO:0003674|GO:0034641|GO:0022607|GO:0043226|GO:0051289|GO:0006810|GO:0006633|GO:0051186|GO:0003989|GO:0044255|GO:0009058|GO:0006853|GO:0042493|GO:0046322|GO:0010884|GO:0005575|GO:0065003|GO:2001295|GO:0055085|GO:0005524|GO:0006084|GO:0008150|GO:0006461|GO:0006112|GO:0031325|GO:0006766|GO:0008152|GO:0009374|GO:0004075
TPD52	ENSG00000076554	list	0.0	0.0	0.0	0	protein binding|positive regulation of cell proliferation|perinuclear region of cytoplasm|protein heterodimerization activity|endoplasmic reticulum|ion binding|calcium ion binding|cellular_component|anatomical structure morphogenesis|cell differentiation|protein homodimerization activity|secretion|biological_process|molecular_function|cytoplasm|organelle|B cell differentiation|transport|immune system process	GO:0005515|GO:0008284|GO:0048471|GO:0046982|GO:0005783|GO:0043167|GO:0005509|GO:0005575|GO:0009653|GO:0030154|GO:0042803|GO:0046903|GO:0008150|GO:0003674|GO:0005737|GO:0043226|GO:0030183|GO:0006810|GO:0002376
ASS1	ENSG00000130707	list	7.516551537051249E-5	7.516551537051249E-5	0.0	2	protein binding|ligase activity|ion binding|response to amine|response to zinc ion|lysosome|cellular nitrogen compound metabolic process|organelle|cellular response to tumor necrosis factor|response to lipopolysaccharide|neuronal cell body|asparagine synthase (glutamine-hydrolyzing) activity|response to estradiol|extracellular vesicular exosome|aging|response to stress|response to glucocorticoid|acute-phase response|response to steroid hormone|liver development|poly(A) RNA binding|response to mycotoxin|response to fatty acid|cellular response to interferon-gamma|diaphragm development|cellular response to ammonium ion|amino acid binding|neuron projection|aspartate metabolic process|negative regulation of leukocyte cell-cell adhesion|endoplasmic reticulum|RNA binding|nitrogen cycle metabolic process|response to peptide hormone|nucleus|mitochondrial outer membrane|small molecule metabolic process|positive regulation of nitric oxide biosynthetic process|cytosol|cell body fiber|cellular response to amine stimulus|molecular_function|cytoplasm|cellular response to amino acid stimulus|cellular response to glucagon stimulus|arginine biosynthetic process|response to acid chemical|perikaryon|asparagine biosynthetic process|response to amino acid|cellular response to laminar fluid shear stress|cellular amino acid metabolic process|response to growth hormone|biosynthetic process|response to nutrient|kidney development|response to drug|cellular_component|ATP binding|biological_process|cellular response to lipopolysaccharide|cellular response to oleic acid|midgut development|toxic substance binding|urea cycle|citrulline metabolic process|cellular response to cAMP|argininosuccinate metabolic process|cellular response to dexamethasone stimulus|argininosuccinate synthase activity	GO:0005515|GO:0016874|GO:0043167|GO:0014075|GO:0010043|GO:0005764|GO:0034641|GO:0043226|GO:0071356|GO:0032496|GO:0043025|GO:0004066|GO:0032355|GO:0070062|GO:0007568|GO:0006950|GO:0051384|GO:0006953|GO:0048545|GO:0001889|GO:0044822|GO:0010046|GO:0070542|GO:0071346|GO:0060539|GO:0071242|GO:0016597|GO:0043005|GO:0006531|GO:1903038|GO:0005783|GO:0003723|GO:0071941|GO:0043434|GO:0005634|GO:0005741|GO:0044281|GO:0045429|GO:0005829|GO:0070852|GO:0071418|GO:0003674|GO:0005737|GO:0071230|GO:0071377|GO:0006526|GO:0001101|GO:0043204|GO:0006529|GO:0043200|GO:0071499|GO:0006520|GO:0060416|GO:0009058|GO:0007584|GO:0001822|GO:0042493|GO:0005575|GO:0005524|GO:0008150|GO:0071222|GO:0071400|GO:0007494|GO:0015643|GO:0000050|GO:0000052|GO:0071320|GO:0000053|GO:0071549|GO:0004055
PPHLN1	ENSG00000134283	list	0.0	0.0	0.0	0	biological_process|molecular_function|poly(A) RNA binding|cytoplasm|Golgi apparatus|organelle|RNA binding|keratinization|nucleus|cellular_component|intracellular membrane-bounded organelle	GO:0008150|GO:0003674|GO:0044822|GO:0005737|GO:0005794|GO:0043226|GO:0003723|GO:0031424|GO:0005634|GO:0005575|GO:0043231
EIF4B	ENSG00000063046	list	0.0034469988262896397	0.0034469988262896397	0.16666666666666666	4	protein binding|insulin receptor signaling pathway|gene expression|eukaryotic translation initiation factor 4F complex|RNA binding|translation initiation factor activity|translation|translational initiation|cytosol|cellular nitrogen compound metabolic process|molecular_function|nucleotide binding|nuclear-transcribed mRNA poly(A) tail shortening|nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|mRNA processing|biosynthetic process|RNA metabolic process|mRNA metabolic process|catabolic process|cellular_component|nucleic acid binding|poly(A) RNA binding|signal transduction|protein complex|biological_process|nucleobase-containing compound catabolic process|regulation of translational initiation|cellular protein metabolic process|translation factor activity, RNA binding	GO:0005515|GO:0008286|GO:0010467|GO:0016281|GO:0003723|GO:0003743|GO:0006412|GO:0006413|GO:0005829|GO:0034641|GO:0003674|GO:0000166|GO:0000289|GO:0000288|GO:0006397|GO:0009058|GO:0016070|GO:0016071|GO:0009056|GO:0005575|GO:0003676|GO:0044822|GO:0007165|GO:0043234|GO:0008150|GO:0034655|GO:0006446|GO:0044267|GO:0008135
HNRNPDL	ENSG00000152795	list	0.0	0.0	0.0	0	regulation of gene expression|RNA processing|regulation of transcription, DNA-templated|biosynthetic process|RNA binding|nucleus|cellular_component|nucleic acid binding|DNA binding|transcription, DNA-templated|cellular nitrogen compound metabolic process|biological_process|molecular_function|poly(A) RNA binding|cytoplasm|double-stranded DNA binding|poly(G) binding|organelle|nucleotide binding|single-stranded DNA binding|poly(A) binding|spliceosomal complex|extracellular vesicular exosome	GO:0010468|GO:0006396|GO:0006355|GO:0009058|GO:0003723|GO:0005634|GO:0005575|GO:0003676|GO:0003677|GO:0006351|GO:0034641|GO:0008150|GO:0003674|GO:0044822|GO:0005737|GO:0003690|GO:0034046|GO:0043226|GO:0000166|GO:0003697|GO:0008143|GO:0005681|GO:0070062
CEP78	ENSG00000148019	list	0.0	0.0	0.0	0	biological_process|centrosome|cell cycle|microtubule organizing center|organelle|G2/M transition of mitotic cell cycle|cellular_component|mitotic cell cycle|cytosol	GO:0008150|GO:0005813|GO:0007049|GO:0005815|GO:0043226|GO:0000086|GO:0005575|GO:0000278|GO:0005829
CAPRIN1	ENSG00000135387	list	3.9187620200002455E-4	3.9187620200002455E-4	0.0	2	negative regulation of translation|cytoplasmic stress granule|RNA binding|cellular_component|cell projection|poly(A) RNA binding|biological_process|molecular_function|cytoplasm|organelle|membrane|cytoplasmic mRNA processing body|integral component of plasma membrane|positive regulation of dendrite morphogenesis|positive regulation of dendritic spine morphogenesis	GO:0017148|GO:0010494|GO:0003723|GO:0005575|GO:0042995|GO:0044822|GO:0008150|GO:0003674|GO:0005737|GO:0043226|GO:0016020|GO:0000932|GO:0005887|GO:0050775|GO:0061003
CDK8	ENSG00000132964	list	0.0017252355109458944	0.0017252355109458944	0.44871794871794873	13	protein binding|gene expression|transcription initiation from RNA polymerase II promoter|ion binding|nucleus|molecular_function|cellular nitrogen compound metabolic process|organelle|Notch signaling pathway|kinase activity|positive regulation of transcription from RNA polymerase II promoter|regulation of cell cycle|transforming growth factor beta receptor signaling pathway|transferase activity, transferring phosphorus-containing groups|biosynthetic process|cellular_component|ATP binding|RNA polymerase II carboxy-terminal domain kinase activity|transcription, DNA-templated|signal transduction|protein complex|biological_process|protein kinase activity|mediator complex|protein phosphorylation|nucleoplasm|protein tyrosine kinase activity|cellular protein modification process|cyclin-dependent protein serine/threonine kinase activity	GO:0005515|GO:0010467|GO:0006367|GO:0043167|GO:0005634|GO:0003674|GO:0034641|GO:0043226|GO:0007219|GO:0016301|GO:0045944|GO:0051726|GO:0007179|GO:0016772|GO:0009058|GO:0005575|GO:0005524|GO:0008353|GO:0006351|GO:0007165|GO:0043234|GO:0008150|GO:0004672|GO:0016592|GO:0006468|GO:0005654|GO:0004713|GO:0006464|GO:0004693
PPRC1	ENSG00000148840	list	0.0	0.0	0.0	0	regulation of transcription, DNA-templated|biosynthetic process|RNA binding|nucleus|cellular_component|nucleic acid binding|transcription, DNA-templated|molecular_function|biological_process|cellular nitrogen compound metabolic process|poly(A) RNA binding|organelle|nucleotide binding	GO:0006355|GO:0009058|GO:0003723|GO:0005634|GO:0005575|GO:0003676|GO:0006351|GO:0003674|GO:0008150|GO:0034641|GO:0044822|GO:0043226|GO:0000166
INTS6	ENSG00000102786	list	0.0	0.0	0.0	1	protein binding|nucleus|cellular_component|actin cytoskeleton|molecular_function|signal transduction|protein complex|biological_process|cellular nitrogen compound metabolic process|organelle|integrator complex|signal transducer activity|cytoskeleton|snRNA processing|transmembrane signaling receptor activity	GO:0005515|GO:0005634|GO:0005575|GO:0015629|GO:0003674|GO:0007165|GO:0043234|GO:0008150|GO:0034641|GO:0043226|GO:0032039|GO:0004871|GO:0005856|GO:0016180|GO:0004888
PRPF40A	ENSG00000196504	list	0.0011561987203954013	0.0011561987203954013	0.1	5	protein binding|mRNA processing|RNA splicing|regulation of cytokinesis|RNA binding|regulation of cell shape|nucleus|cellular_component|nuclear matrix|locomotion|cellular nitrogen compound metabolic process|biological_process|poly(A) RNA binding|molecular_function|cytoplasm|cell cycle|cell migration|organelle|membrane|cell motility|cytoskeleton organization|proline-rich region binding|cell division	GO:0005515|GO:0006397|GO:0008380|GO:0032465|GO:0003723|GO:0008360|GO:0005634|GO:0005575|GO:0016363|GO:0040011|GO:0034641|GO:0008150|GO:0044822|GO:0003674|GO:0005737|GO:0007049|GO:0016477|GO:0043226|GO:0016020|GO:0048870|GO:0007010|GO:0070064|GO:0051301
ARHGAP15	ENSG00000075884	list	0.0	0.0	0.0	0	regulation of small GTPase mediated signal transduction|small GTPase mediated signal transduction|regulation of cell shape|cellular_component||cytosol|intracellular|biological_process|molecular_function|signal transduction|membrane|enzyme regulator activity|	GO:0051056|GO:0007264|GO:0008360|GO:0005575|GO:0032855|GO:0005829|GO:0005622|GO:0008150|GO:0003674|GO:0007165|GO:0016020|GO:0030234|GO:0030675
ADAM12	ENSG00000148848	list	0.0011463962828788536	0.0011463962828788536	0.0	2	protein binding|SH3 domain binding|plasma membrane|ion binding|extracellular region|myoblast fusion|cellular_component|signal transduction|biological_process|molecular_function|anatomical structure formation involved in morphogenesis|epidermal growth factor receptor signaling pathway|proteolysis|zinc ion binding|peptidase activity|integral component of membrane|cell adhesion|metalloendopeptidase activity|metallopeptidase activity	GO:0005515|GO:0017124|GO:0005886|GO:0043167|GO:0005576|GO:0007520|GO:0005575|GO:0007165|GO:0008150|GO:0003674|GO:0048646|GO:0007173|GO:0006508|GO:0008270|GO:0008233|GO:0016021|GO:0007155|GO:0004222|GO:0008237
KATNAL1	ENSG00000102781	list	0.0	0.0	0.0	0	cytoskeletal protein binding|microtubule binding|ion binding|microtubule|response to stress|helicase activity|DNA recombination|spermatogenesis|DNA metabolic process|cellular_component|ATP binding|microtubule-severing ATPase activity|microtubule severing|protein complex|molecular_function|cellular nitrogen compound metabolic process|biological_process|cytoplasm|DNA repair|four-way junction helicase activity|microtubule cytoskeleton|ATPase activity	GO:0008092|GO:0008017|GO:0043167|GO:0005874|GO:0006950|GO:0004386|GO:0006310|GO:0007283|GO:0006259|GO:0005575|GO:0005524|GO:0008568|GO:0051013|GO:0043234|GO:0003674|GO:0034641|GO:0008150|GO:0005737|GO:0006281|GO:0009378|GO:0015630|GO:0016887
GOSR2	ENSG00000108433	list	0.0	0.0	0.0	0	transporter activity|Golgi stack|response to stress|cellular_component|protein transport|endoplasmic reticulum unfolded protein response|ER to Golgi vesicle-mediated transport|molecular_function|signal transduction|biological_process|membrane|Golgi membrane|transport|membrane organization|membrane fusion|integral component of membrane|activation of signaling protein activity involved in unfolded protein response|vesicle-mediated transport|cellular protein metabolic process	GO:0005215|GO:0005795|GO:0006950|GO:0005575|GO:0015031|GO:0030968|GO:0006888|GO:0003674|GO:0007165|GO:0008150|GO:0016020|GO:0000139|GO:0006810|GO:0061024|GO:0061025|GO:0016021|GO:0006987|GO:0016192|GO:0044267
CD244	ENSG00000122223	list	0.0	0.0	0.0	1	protein binding|plasma membrane|cellular_component|leukocyte migration|locomotion|molecular_function|signal transduction|biological_process|blood coagulation|cell motility|receptor activity|integral component of membrane|external side of plasma membrane|immune system process	GO:0005515|GO:0005886|GO:0005575|GO:0050900|GO:0040011|GO:0003674|GO:0007165|GO:0008150|GO:0007596|GO:0048870|GO:0004872|GO:0016021|GO:0009897|GO:0002376
LY9	ENSG00000122224	list	0.0	0.0	0.0	1	protein binding|molecular_function|biological_process|receptor activity|integral component of membrane|cellular_component|cell adhesion	GO:0005515|GO:0003674|GO:0008150|GO:0004872|GO:0016021|GO:0005575|GO:0007155
PAWR	ENSG00000177425	list	6.773864051911126E-5	6.773864051911126E-5	0.0	2	cytoskeletal protein binding|protein binding|protein binding transcription factor activity|cell death|negative regulation of cell proliferation|actin filament|nucleus|negative regulation of T cell proliferation|interleukin-2 biosynthetic process|leucine zipper domain binding|cellular nitrogen compound metabolic process|molecular_function|cytoplasm|organelle|cellular component assembly|actin filament bundle assembly|positive regulation of apoptotic process|biosynthetic process|transcription corepressor activity|negative regulation of B cell proliferation|apoptotic process|actin binding|negative regulation of transcription from RNA polymerase II promoter|cellular_component|apoptotic signaling pathway|negative regulation of T cell receptor signaling pathway|transcription, DNA-templated|positive regulation of amyloid precursor protein biosynthetic process|biological_process|protein complex|enzyme binding	GO:0008092|GO:0005515|GO:0000988|GO:0008219|GO:0008285|GO:0005884|GO:0005634|GO:0042130|GO:0042094|GO:0043522|GO:0034641|GO:0003674|GO:0005737|GO:0043226|GO:0022607|GO:0051017|GO:0043065|GO:0009058|GO:0003714|GO:0030889|GO:0006915|GO:0003779|GO:0000122|GO:0005575|GO:0097190|GO:0050860|GO:0006351|GO:0042986|GO:0008150|GO:0043234|GO:0019899
BRD7	ENSG00000166164	list	0.003140987523401583	0.003140987523401583	0.0	8	protein binding|protein binding transcription factor activity|negative regulation of cell proliferation|transcription regulatory region DNA binding|nucleus|positive regulation of histone acetylation|cellular nitrogen compound metabolic process|molecular_function|histone binding|p53 binding|cytoplasm|organelle|lysine-acetylated histone binding|Wnt signaling pathway|regulation of transcription from RNA polymerase II promoter|biosynthetic process|transcription corepressor activity|transcription coactivator activity|negative regulation of G1/S transition of mitotic cell cycle|cellular_component|DNA binding|transcription, DNA-templated|biological_process|signal transduction|cell cycle|positive regulation of transcription, DNA-templated|negative regulation of transcription, DNA-templated|transcription factor binding	GO:0005515|GO:0000988|GO:0008285|GO:0044212|GO:0005634|GO:0035066|GO:0034641|GO:0003674|GO:0042393|GO:0002039|GO:0005737|GO:0043226|GO:0070577|GO:0016055|GO:0006357|GO:0009058|GO:0003714|GO:0003713|GO:2000134|GO:0005575|GO:0003677|GO:0006351|GO:0008150|GO:0007165|GO:0007049|GO:0045893|GO:0045892|GO:0008134
BRCA1	ENSG00000012048	list	0.08439841893248137	0.08439841893248137	0.05893719806763285	46	cytoskeletal protein binding|protein binding|condensed chromosome|protein binding transcription factor activity|cell death|response to estrogen|ubiquitin-protein transferase activity|transcription regulatory region DNA binding|ligase activity|ion binding|dosage compensation by inactivation of X chromosome|androgen receptor binding|positive regulation of cell cycle arrest|positive regulation of histone H3-K9 acetylation|BRCA1-A complex|cellular nitrogen compound metabolic process|organelle|regulation of cell proliferation|regulation of DNA methylation|cellular response to tumor necrosis factor|positive regulation of protein ubiquitination|DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator|ubiquitin protein ligase binding|protein K6-linked ubiquitination|chromosome|transcription coactivator activity|response to stress|BRCA1-BARD1 complex|negative regulation of centriole replication|protein autoubiquitination|protein complex|DNA repair|nucleoplasm|zinc ion binding|positive regulation of histone H4-K16 acetylation|negative regulation of reactive oxygen species metabolic process|positive regulation of transcription, DNA-templated|enzyme binding|negative regulation of transcription, DNA-templated|gamma-tubulin ring complex|lipid metabolic process|protein ubiquitination|plasma membrane|centrosome cycle|RNA binding|G2 DNA damage checkpoint|ubiquitin ligase complex|nucleus|small molecule metabolic process|positive regulation of DNA repair|negative regulation of histone acetylation|chordate embryonic development|positive regulation of histone acetylation|metal ion binding|postreplication repair|double-strand break repair|molecular_function|cellular response to indole-3-methanol|cytoplasm|chromosome segregation|tubulin binding|double-strand break repair via homologous recombination|response to ionizing radiation|positive regulation of transcription from RNA polymerase II promoter|positive regulation of histone H4-K20 methylation|fatty acid biosynthetic process|condensed nuclear chromosome|intrinsic apoptotic signaling pathway in response to DNA damage|regulation of transcription from RNA polymerase II promoter|biosynthetic process|regulation of transcription from RNA polymerase III promoter|negative regulation of fatty acid biosynthetic process|apoptotic process|regulation of apoptotic process|DNA metabolic process|cellular_component|negative regulation of extrinsic apoptotic signaling pathway via death domain receptors|positive regulation vascular endothelial growth factor production|DNA binding|cellular response to DNA damage stimulus|positive regulation of angiogenesis|damaged DNA binding|DNA replication|positive regulation of gene expression|positive regulation of histone H3-K9 methylation|biological_process|signal transduction|positive regulation of histone H3-K4 methylation|ribonucleoprotein complex|negative regulation of histone H3-K9 methylation|negative regulation of histone H3-K4 methylation|regulation of gene expression by genetic imprinting|androgen receptor signaling pathway|cellular protein modification process	GO:0008092|GO:0005515|GO:0000793|GO:0000988|GO:0008219|GO:0043627|GO:0004842|GO:0044212|GO:0016874|GO:0043167|GO:0009048|GO:0050681|GO:0071158|GO:2000617|GO:0070531|GO:0034641|GO:0043226|GO:0042127|GO:0044030|GO:0071356|GO:0031398|GO:0006978|GO:0031625|GO:0085020|GO:0005694|GO:0003713|GO:0006950|GO:0031436|GO:0046600|GO:0051865|GO:0043234|GO:0006281|GO:0005654|GO:0008270|GO:2000620|GO:2000378|GO:0045893|GO:0019899|GO:0045892|GO:0008274|GO:0006629|GO:0016567|GO:0005886|GO:0007098|GO:0003723|GO:0031572|GO:0000151|GO:0005634|GO:0044281|GO:0045739|GO:0035067|GO:0043009|GO:0035066|GO:0046872|GO:0006301|GO:0006302|GO:0003674|GO:0071681|GO:0005737|GO:0007059|GO:0015631|GO:0000724|GO:0010212|GO:0045944|GO:0070512|GO:0006633|GO:0000794|GO:0008630|GO:0006357|GO:0009058|GO:0006359|GO:0045717|GO:0006915|GO:0042981|GO:0006259|GO:0005575|GO:1902042|GO:0010575|GO:0003677|GO:0006974|GO:0045766|GO:0003684|GO:0006260|GO:0010628|GO:0051574|GO:0008150|GO:0007165|GO:0051571|GO:0030529|GO:0051573|GO:0051572|GO:0006349|GO:0030521|GO:0006464
NOC3L	ENSG00000173145	list	0.0	0.0	0.0	0	molecular_function|poly(A) RNA binding|nuclear speck|binding|RNA binding|nucleolus|fat cell differentiation	GO:0003674|GO:0044822|GO:0016607|GO:0005488|GO:0003723|GO:0005730|GO:0045444
